instructions, , 
field, value, 
id, 119191, 
name, Iscas Com Elas a Lisboeta (Calf Liver Lisbon Style), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119193, 
name, Portuguese Mushroom Risotto, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119194, 
name, Paella Portuguese Style, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119192, 
name, Portuguese Pork Loin, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Season tenderloin with salt pepper and paprika. Saute pork in butter until golden brown. Add sliced onions and mushrooms. Saute for a minute or two. Add wine and rosemary. Cover and cook over low heat for 45 to 60 minutes or until done. Add lemon juice and parsley just before serving., 
field, value, 
id, 119200, 
name, Portuguese Madeira Beef Shanks, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119202, 
name, Shrimp in Green Sauce (Portugal), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119201, 
name, Portuguese Style Scallops, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119195, 
name, Portuguese Pork (Porco Frita á La Portuguesa), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Cut pork into small slices. Add all seasoning ingredients and 3 tbs of the oil to a large shallow bowl and mix. Add pork and stir. Cover and leave preferably overnight in fridge. Min 3 hours.
2. Add remaining 3 tbs of oil to large skillet and put on high heat. When hot add pork mixture and stir fry until pork is cooked through (5 minutes). Then lower heat and simmer stirring occasionally for a further 10-15 minutes.
3. During this time blanch the potatoes in boiling water and deep fry. When ready add potatoes into pork mixture stir and serve. Its that simple.I serve with fresh lemon wedges on the side to add that tangy extra if desired.
4. For a less distinct flavor lower the garlic and bay leaf quantities evenly.
5. Cooking time does not include marinading., 
field, value, 
id, 119197, 
name, Caldeirada De Las Azores- Azorean Seafood Stew, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Slice onion potatoes and tomatoes crosswise into 1/4 inch slices.
2. Rinse cod thouroughly and cut into one inch chunks. Peel and devein shrimp.
3. Layer half of the onion in a large pot. Sprinkle with half of the garlic and top with a layer of each of the potatoes and tomatoes.
4. Top with all of the cod and shrimp and season lightly with salt and pepper. Repeat layers of onion garlic potatoes and tomatoes.
5. Season lightly with salt and pepper and sprinkle both paprikas and parsley evenly over layers. Top with olive oil wine and water.
6. Cover tightly and cook over low heat for 40 minutes. Do not stir stew while it cooks if you must shake the pot lightly now and then to blend the flavors.
7. Serve piping hot., 
field, value, 
id, 119198, 
name, Jagacida (Portuguese Jag), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119199, 
name, Pork Stew With Cumin(Portugal), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119196, 
name, Bibb Salad With Basil Green Goddess Dressing, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119209, 
name, Torresmos-Portuguese Garlic Roasted Pork, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119203, 
name, Dobrada (Tripe Stew), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Soak the dried chickpeas overnight.
2. Salt and pepper the tripe and pork and toss them with the flour.
3. Heat the olive oil in a stew pot. Add tripe and pork. Cook until meats are lightly browned on all sides about 10 minutes.
4. Add the onions garlic white wine. Scrape up the browned bits then add the can of tomatoes with liquid crushing the tomatoes by hand the hot Spanish paprika and the drained chick-peas. Stir to combine.
5. Simmer over low heat for 4 1/2 hours checking occasionally to make sure meats are submerged in liquid adding more liquid if necessary.
6. After 4 1/2 hours add 1/2 pound whole chorizo and cook 1/2 hour more.
7. Remove the chorizo and slice it. Return it to the pot and serve., 
field, value, 
id, 119204, 
name, Crock Pot Osso Buco, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119205, 
name, Linguica Portuguese Sausage, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119206, 
name, Bacalhau (Salt Cod) With Chickpeas, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119210, 
name, New England Portuguese Clam Boil, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119207, 
name, Tuna Madeira Style (Bifes De Atum a Madeirense), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119208, 
name, Cacoila (Portuguese Stewed Pork), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Preheat oven to 325 degrees F.
2. Cut excess fat from the pork and then cut into 2-inch cubes; place meat into an oven-safe casserole that has a lid.
3. In a medium bowl combine the remaining ingredients; pour over pork in casserole.
4. Gently massage wine and seasonings into the meat and cover casserole; place in oven for about 2 1/2 hours.
5. You will want to periodically check that the meat to be sure it is tenderizing and that the flavors are blending in; also be sure that all the liquid does not evaporate (you can add additional wine or water).
6. Once you can easily break the meat apart with a fork it is done., 
field, value, 
id, 119212, 
name, Fried Portuguese Style Bay Scallops, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119213, 
name, Sardinhas a Setubal - Portuguese Baked Sardines, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119215, 
name, Madeira Chicken With Mushrooms, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119216, 
name, Sardinhas Assadas - Portuguese Grilled Sardines, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119217, 
name, Caldeirada De Peixe (Portuguese Fish Stew), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119218, 
name, Francesinha (Super Indulgent Portuguese Sandwich), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119211, 
name, Portuguese Ham Hock and Cabbage  Stew, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Combine the oil garlic onion  over medium heat until light golden color. Add the cabbage and continue to saute for 2 minutes. Add the ham hocks drained chickpeas and salt. Continue to stir for 3 to 4 minutes. Add the stock . Bring to a boil then reduce heat to medium to low. Cook uncovered stirring occasionally for 2 1/2 hours. Skim off any fat that rises to the surface.
2. You can substitute good bacon instead of hocks if you'd like.  You can also add some white potatoes.  I've even made it without any meat at all.  Don't substitue Savoy cabbage for any other.  Recipe needs this kind.
3. Cook 1 cup white rice separately in a pot filled with at least 4 cups water until done.Should look like soup.  Drain rice scoop out and place in stew., 
field, value, 
id, 119219, 
name, Fiesta Rosa Sea Bass, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119214, 
name, Lamb with mint and garlic, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Unroll the lamb.
2. Place fat side down and trim off any excess fat.
3. In a small bowl combine the mint bacon garlic paprika salt pepper and 2 tablespoons of the vinegar.
4. Mix to a paste.
5. Rub the paste evenly over the inside of the lamb roast.
6. Roll the lamb back up and tie with kitchen string.
7. Wrap up and refridgerate for 12-24 hours.
8. When ready to cook preheat your oven to 400 degrees F.
9. Unwrap the lamb.
10. Place the lamb on a rack in a roasting pan.
11. In a small bowl mix the olive oil and 3 tablespoons of red wine vinegar.
12. Brush some of it over the lamb.
13. You can sprinkle the lamb with some salt and pepper if you wish.
14. Roast the lamb basting with the oil mixture occasionally until it's done to your liking.
15. About 1 hour for medium.
16. Serve in slices with roast vegetables., 
field, value, 
id, 119220, 
name, Poulet a La Portugaise, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Pat the chicken dry.  In a large skillet melt the butter over high heat.  Add the chicken and sauté turning once until browned about 2 minutes on each side.  Add the onions and cook until golden about 3 minutes.
2. Stir in the flour.  Reduce the heat to moderate and cook until the flour is light brown 3 to 5 minutes.
3. Add the shallots garlic wine stock tomato paste bouquet garni salt pepper and thyme.  Cover reduce the heat to moderately low and simmer skimming the fat from the surface of the sauce several times until the chicken is tender 25-35 minutes.  Remove the bouquet garni.
4. Meanwhile put the green olives in a medium saucepan cover with cold water and bring to a boil.  Strain and rinse under cold water.  Repeat this blanching process 2 more times.  Black olives are not usually as salty as the green ones but if they blanch them also.
5. In a large skillet heat the oil over high heat.  Add the mushrooms and sauté tossing until browned about 3 minutes.  Season with additional salt and pepper to taste.
6. Shortly before serving add the olives mushrooms and tomatoes to the chicken.  Simmer for 5 minutes.  Garnish with chopped parsley., 
field, value, 
id, 119221, 
name, Portuguese Squash Soup, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119223, 
name, Portuguese Bean Soup, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119224, 
name, Pork and Clams (Ameijoas Na Cataplana), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119222, 
name, Rigatoni Alla Turca, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Boil the rigatoni and cut in pieces the peppers.
2. Once the rigatoni are boiled fry the peppers (not very much).
3. Mix the rigatoni with the tomato sauce the peppers the tobasco the olive oil and the salt.
4. Once served add the cheese (optional) to each plate., 
field, value, 
id, 119228, 
name, Quick Kidney Bean Soup With Savoy Cabbage, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119226, 
name, Portuguese Piri Piri Chicken, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119227, 
name, Portuguese Kale Soup (With Veggie Version), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119229, 
name, Cacoila (Portuguese Stewed Beef), 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119230, 
name, Clams With Smoked Paprika, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. Scrub clean clams with water.
2. In a wide but shallow pan with a lid place all ingredients except the clams and parsley and cook until butter melts in medium high heat.
3. Place all the clams in the same pan and gently mix in the sauce and turn the heat to high.
4. Cover with lid and cook only until clams open up about 4-5 minutes.  Toss any clams that do not open up.
5. Toss in minced parsley and serve., 
field, value, 
id, 119231, 
name, Potato and Tomato Pie, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, 1. RED PEPPER SAUCE.
2. Mix together the salt and peppers allow to stand for 1 day.
3. Heat a grill Wash the peppers drain and pat dry.
4. Place the peppers on a baking tray skin side uppermost and place it under the grill grill till the skin is charred.
5. Allow to cool and remove the skins.
6. In a blender puree the peppers with the garlic and olive oil.
7. Peel and slice the potatoes when just done drain them.
8. Oil a shallow baking dish Spread a thin layer of pepper paste on the bottom of the dish. Now add the potatoes spread the rest of the pepper paste over the potatoes.
9. Top the potatoes with the sliced tomatoes.
10. Chop together the parsley garlic and chillies mix with the oil and lemon juice. Spread the oil mix over the tomatoes season with salt and pepper.
11. Preheat oven to 200C and bake for 30 minutes.
12. Serve hot., 
field, value, 
id, 119225, 
name, Virgin Sangria, 
cuisine, European >> Spanish and Portuguese >> Portuguese, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119232, 
name, Broccoli Pasta in a Fresh Tomato Sauce, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119239, 
name, Roasted Potatoes With Anchovies & Lemon, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119233, 
name, Quick Risotto With Carrots and Feta, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119234, 
name, Fennel With Wine and Parmesan, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Heat the margarine or oil in a wide non-stick pan.
2. Roast fennel (max heat) slices until light brown.
3. Reduce the heat to medium (in my case it needed about 10 minutes).
4. Add salt pepper and wine.
5. Stir once and cover (medium-low heat).
6. Continue to cook until soft for about 10 minutes. If necessary add more wine or some water.
7. Adjust salt and pepper.
8. Now you have two possibilities (A and B).
9. A) Top with parmesan and continue to cook until parmesan melts (easiest and fast version).
10. B) Transfer fennel to a baking mold top with parmesan and broil under grill shortly until parmesan changes color (beautiful and tasty). Don't burn it.
11. Serve warm as side dish.
12. Note: Small portions on a buffet woud be very cute as well. Reserve some fennel as decoration!, 
field, value, 
id, 119235, 
name, Broccoli and Feta Radiatore, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Wash broccoli mushrooms and lime.
2. Chop the head of the broccoli so florets are approximately mushroom-sized. Cut the stalk clear of any 'bad' parts and slice into about 1/4 inch thick pieces. Set aside.
3. Cut off the mushroom stems and quarter the caps. Set aside.
4. Zest and juice the lime also set aside.
5. Fill a medium-sized pot half way with water bring to a boil.  Add radiatore and cook for 6-8 minutes. Drain don't rinse and set aside.
6. In a medium skillet heat olive oil over a medium-low heat. Mince garlic and add to pan. Let sizzle for about 20-30 seconds (we don't want burnt garlic) and add lime zest. Quickly throw broccoli into pan and sauté for one minute then add mushrooms.  Add 3 tablespoons lime juice 1/2 tablespoon salt and 1/2 teaspoon pepper and toss. Cover and simmer for 4 or 5 minutes. Remove from heat.
7. Add broccoli and mushrooms and crumbled feta to radiatore in medium saucepan.  Add remaining lime juice pepper and a drizzle of olive oil and toss over a low heat until pasta is hot again and the feta has begun to melt.
8. Remove from heat and serve in warm bowls or chill and enjoy as a pasta salad., 
field, value, 
id, 119236, 
name, Red Peppers Melted With Balsamic Vinegar, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119240, 
name, Mashed Potatoes with Toppers, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119237, 
name, Auntie Jill's Risotto, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119238, 
name, Gorgonzola Penne, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119241, 
name, Linguine With Brussels Sprouts, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119242, 
name, Capellini Caprese, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119243, 
name, Arancini With Green Goddess Dressing, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119244, 
name, Baked Rigatoni with Bechamel Sauce, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Preheat oven to 425 degrees F.
2. Bechamel sauce: In a 2 quart saucepan melt the butter over medium heat.
3. Add the flour and whisk until smooth about 2 minutes.
4. Always stirring gradually add the milk and continue to whisk until the sauce is smooth and creamy.
5. Simmer until it is thick enough to coat the back of a spoon.
6. This will take approximately 10 minutes.
7. Remove from heat and stir in nutmeg 1/2 cup fontina prosciutto and season with salt and white pepper.
8. Set aside.
9. In a large pot bring to a boil 6 quarts of salted water.
10. Add the rigatoni and cook for about 5 minutes.
11. Since you will be cooking the pasta a second time in the oven you want to make sure the inside is still hard.
12. Drain in a colander.
13. Return pasta to the pot and pour in bechamel sauce.
14. Using a wooden spoon mix well until all the pasta is coated with the sauce.
15. Into a greased 13 by 9-inch baking dish pour the pasta with cream sauce.
16. Smooth out top and sprinkle with remaining 1/2 cup fontina.
17. Dot the top with diced butter and bake in oven for 25 minutes or until bubbling and the top is golden brown., 
field, value, 
id, 119245, 
name, Pomodori Gratinati (Baked Tomatoes), 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119246, 
name, Antipasti Salad With Arugula, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119247, 
name, Pasta Primavera, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119248, 
name, Spicy Italian Potatoes, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Preheat the oven to 220°C.
2. Heat the oil in a roasting dish.
3. take dish from oven stir garlic into oil.
4. Add potatoes sprinkle with herbs & chilli. Stir  around to coat all the potatoes with oil.
5. Bake for about 45 minutes until potatoes are crispy., 
field, value, 
id, 119250, 
name, Fusilli With Creamy Gorgonzola Sauce, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119251, 
name, Zesty Lemon Pasta, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119253, 
name, Pan-Fried Lemon-Ricotta Gnocchi, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119254, 
name, Spaghetti With Edamame Parsley Garlic and Olive Oil, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119255, 
name, Luigi's Sofrito, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119256, 
name, Basic Baked Risotto, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119257, 
name, New Potato and Pancetta Bake, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119252, 
name, Mixed-Up Cauliflower, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Place the raisins in a bowl of hot water to plump for 10 minutes.  Drain and set aside.
2. Pour 2 tablespoons of the olive oil into a large nonstick skillet and heat on high until the oil is almost smoking about 2-3 minutes.  Add the cauliflower florets and cook 2 minutes.  Add the garlic stir and cook for 2 minutes more.  Sprinkle with 1/4 teaspoons salt transfer to a bowl and set aside.
3. Wipe the pan clean raise the heat to medium-high add the remaining oil drained raisins pine nuts and red pepper flakes and cook 3-4 minutes.  Add the cooked cauliflower stir well and cook for 3 minutes.  Add the remaining salt the tomato sauce water or stock saffron balsamic vinegar-sugar mixture and cocoa powder.  Bring to a boil and simmer until most of the sauce has been absorbed about 4-5 minutes.  Serve with slices of hearty Italian bread.
4. For the tomato sauce:  Pour oil into a 3-qt. pot set on medium-high heat and cook the garlic and onions for 3 minutes.  Reduce heat to a simmer and cook until the onions are soft and start to brown.  While the onions are cooking put the tomatoes and their juices in a blender or food processor and puree until smooth.  Add the tomato puree to the onion mixture raise the heat to high and bring to a boil for 5-8 minutes.  Reduce the heat add the basil and simmer 25 minutes stirring occasionally., 
field, value, 
id, 119258, 
name, Zucchini Parmesan With Lemon, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Cut zucchini in half crosswise then cut each half into 4 lengthwise sticks.
2. Heat oil in a heavy nonstick skillet over medium high heat.
3. Sauté zucchini and lemon peel about 3 minutes stirring frequently until zucchini is lightly browned.
4. Mix in Parmesan cheese and pepper to taste., 
field, value, 
id, 119259, 
name, Mushroom Risotto Ala Doctawife, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Heat the chicken stock in the small pot over low heat. Do not boil.
2. Heat olive oil and half of the butter over medium heat. Once the oil is heated add the leeks. Saute for three minutes until just starting to soften. Keep the leeks moving enough and the heat just barely low enough that they don't brown.
3. Add the mushrooms and a pinch of salt and cook until soft about 7 more minutes.
4. Stir in the rice and keep it moving in the pan. Watch for the rice kernal to change from fully opaque to translucent with an opaque center. Without this step the risotto won't become creamy as it should.
5. Deglaze your pan with a hit of sherry. I tend to be generous with the sherry but you just need enough to coat the bottom of the pan.
6. Once the sherry (or whatever) has almost fully evaporated add 1/4 - 1/3 cup of the hot chicken broth and stir to mix. Warm chicken broth is necessary to let the rice release its carbs out into the pan creating that creamy texture we all know and love. Risotto with cold or room temperature stock just doesn't work. Once the first batch of stock is almost fully absorbed add the second 1/3 cup. Keep repeating the cycle until the rice is firm to the tooth but pleasantly soft and creamy (about 20 minutes). The amount of stock used will vary just keep a good supply nice and hot in the small pot.
7. Once the rice is done add the remaining butter taragon parmesan salt and pepper. Serve immediately., 
field, value, 
id, 119249, 
name, Artichoke Casserole With Potatoes and Smoked Mozzarella, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. PREHEAT oven to 350.
2. BRING a medium pot of salted water to boil. Add potatoes. Cook 10 minutes or until tender. Drain.
3. Scrape "black webbing" on under side of mushrooms off with a spoon.
4. HEAT olive oil in a large skillet. Add artichoke hearts and mushrooms; cook until tender.
5. ADD sauce bring to a simmer. Pour into 13x9 baking dish.
6. SPRINKLE with grated mozzarella cheese. Bake for 20-30 minutes., 
field, value, 
id, 119260, 
name, Fettuccine Alla Burro Dolce, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. In a meduim pan melt butter add cooked fettuccine half-and-half egg yolks salt and pepper.
2. Cook until sauce begins to form.
3. Mix asiago and parmesan chees together and add to the sauce.
4. Garnish with parseley and serve immediately., 
field, value, 
id, 119261, 
name, Mashed Potatoes With Prosciutto and Parmesan Cheese, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Cook potatoes and garlic in a large pot filled with boiling salted water until potatoes are very tender about 15 minutes.
2. Drain return potatoes and garlic to the same pot.
3. Meanwhile heat 1/2 cup butter in heavy small saucepan over medium heat.
4. Add chopped prosciutto and 3/4 teaspoon minced rosemary.
5. Sauté until fragrant about 2 minutes.
6. Add prosciutto mixture and 3/4 cup milk to potatoes and garlic.
7. Mash well adding more milk by tablespoonfuls if potatoes are too dry.
8. Mix in 3/4 cup parmesan cheese.
9. Season with salt and pepper.
10. Transfer to a large serving bowl.
11. Sprinkle with remaining 1/4 cup parmesan cheese.
12. Garnish with additional fresh rosemary if desired., 
field, value, 
id, 119262, 
name, Spaghetti Loaf, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Preheat oven to 350°F Line a loaf pan with foil (I like the release foil).
2. In a medium sauce pan melt the butter over medium heat.
3. Add the flour and cook for about 3 minutes stirring constantly or until it smells a little nutty.
4. With a whisk gradually mix in the milk. This is when you decided how much milk you think it will need.
5. Bring sauce to a boil stirring constantly remove from the heat and add the cheese salt and pepper.
6. Pour about 1/3 tablespoons of the sauce on the bottom of the loaf pan then top evenly with 1/3 of the pasta sauce and then the pasta itself.
7. Repeat this two more times cover the pan with more foil then bake in oven for 20-30 minutes.
8. Remove from the oven slice and serve.
9. This is very good next to a italian breaded chicken breast. MMMMmmmm!, 
field, value, 
id, 119267, 
name, Simple Italian Grilled Cheese, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Preheat a large pan over medium heat.
2. Butter each slice of bread on one side.
3. Place mozzarella cheese on un-buttered side of two pieces of bread top with other two slices of bread.
4. Sprinkle the garlic powder on each buttered side of the bread.
5. Cook in preheated pan until golden.
6. Heat marinara sauce in pan or microwave.
7. Serve sauce with sandwiches for dipping., 
field, value, 
id, 119263, 
name, Warm Pasta Salad With Italian Turkey Sausage, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Prepare grill medium hot. Whisk together 4 TBS oil the vinegar garlic oregano salt & pepper. Set aside.
2. Brush tomatoes eggplant and onion with remaining oil. Pierce sausage several times with small knife. Coat grill with nonstick spray. Grill vegetables and sausages turning often 13-15 minutes or until sausage is no longer pink & vegetables are crisp-tender.
3. Meanwhile cook pasta accoding to package. Drain and place in a bowl.
4. Remove vegetables from grill and chop; cut sausages into coins and slice in half. Add all to pasta. Drizzle with dressing and toss. Serve warmor at room temperature., 
field, value, 
id, 119264, 
name, Pasta Salad, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119265, 
name, Oven Polenta from Kings Cooking Studio, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119266, 
name, Spaghetti Sauce, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119268, 
name, Traditional Zabaglione, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119269, 
name, Betty Crocker Great Caesar Salad, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Prepare Garlic Croutons.  Heat oven to 400°F  Trim crusts from bread.  Spread both sides of bread slices generously with margarine or butter; sprinkle with garlic powder.  Cut into 1/2-inch cubes.  Bake in ungreased rectangular baking pan 13x9x2 inches stirring ocassionally until golden brown and crisp 10 to 15 minutes.  MICROWAVE DIRECTIONS: Prepare croutons as directed above.  Place in a square microwavable dish 8x8x2 inches.  Microwave uncovered on high (100%) stirring every minute until golden brown and crisp 4 to 7 minutes.  Let cool.
2. Prepare Coddled Egg: To coddle egg place cold egg in warm water.  Heat enough water to boiling to cover egg completely.  Immerse egg in boiling water with spoon; remove from heat remove from heat.  Cover and let stand 30 seconds.  Cool egg immediately in cold water to prevent further cooking.
3. Rub large wooden salad bowl with cut clove of garlic.  Allow a few small pieces of garlic to remain in bowl if desired.  Mix anchovies oil Worcestershire sauce salt mustard and pepper in bowl; toss with romaine until leaves glisten.  Break egg onto salad.  Squeeze lemon over salad; toss.  Sprinkle croutons and cheese over salad; toss., 
field, value, 
id, 119270, 
name, Orzo and Potato Parmesan, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Melt butter in a medium saucepan over medium heat; stir in the orzo and garlic and saute until the garlic is fragrant about 30 seconds.
2. Add the potatoes carrots and onion to the pan and continue to cook and stir until the onion and carrot become tender (5-10 minutes).
3. Season the mixture with the basil oregano salt and pepper (remember the parmesan will also add saltiness).
4. Add the water to the pan and bring to a boil.
5. Partially cover the pan reduce heat to a simmer and cook about 12 minutes or until the orzo is tender and the water is nearly completely absorbed (remove cover after 12 minutes if you need still to cook a good deal of liquid off).
6. Stir in the parmesan cheese and serve immediately., 
field, value, 
id, 119271, 
name, Toasted Orzo With Peas Onion and Bacon, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, 1. Heat large nonstick skillet over medium heat.
2. Add orzo and stir until beginning to color about 10 minutes.
3. Transfer orzo to small bowl.
4. Add onion and bacon to same skillet.
5. Sauté until bacon browns and onion is tender about 15 minutes.
6. Add 3 1/4 cups broth and orzo and bring to boil.
7. Reduce heat to medium-low cover and simmer until broth is absorbed and orzo is tender about 18 minutes.
8. Mix in peas.
9. Add more broth if mixture is dry.
10. Cover and cook until peas are just warmed through about 2 minutes.
11. Season to taste with salt and pepper and serve., 
field, value, 
id, 119272, 
name, Giada De Laurentiis' Little Thimbles Sciue Sciue, 
cuisine, European >> Italian >> Italian, 
time, , 
source, , 
instructions, , 
field, value, 
id, 119273, 
name, Grilled Jalapeno Polenta, 
cuisine, European >> Italian >> Italian, 
time, , 
